level_0,index,id,name,start_date,distance,elapsed_time,moving_time,average_speed,max_speed,average_cadence,average_watts,average_heartrate,max_heartrate,calories,commute,has_heartrate,total_elevation_gain,achievement_count,date_pulled,distance_mean,moving_time_mean,average_speed_mean,max_speed_mean,average_watts_mean,average_heartrate_mean,max_heartrate_mean,total_elevation_gain_mean,distance_rel_effort,moving_time_rel_effort,average_speed_rel_effort,max_speed_rel_effort,average_watts_rel_effort,average_heartrate_rel_effort,max_heartrate_rel_effort,total_elevation_gain_rel_effort,painmeter
166,1,2477996744,Evening Commute: 6/24/2019,2019-06-24 23:41:59+00:00,2.45,673,601,14.68774804,23.264176000000006,,158.1,123.6,149.0,,True,True,181.430452,2,04/20/2020 08:45:09 PM ET,4.5274468085106365,1213.787234042553,13.498124310212766,25.604237347517742,100.91347517730496,127.11818181818184,151.2020202020202,178.91048765957447,0.541143850744866,0.49514443977001826,1.0881325214116717,0.9086064811946215,1.566688687731924,0.9723235357219479,0.9854365689090787,1.014085056574327,0.9464451427573068
167,1,2479238021,Morning Commute: 6/25/2019,2019-06-25 13:25:31+00:00,2.21,715,637,12.48883602,24.158952000000006,,48.6,124.7,140.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.511126760563379,1209.725352112676,13.491016646197183,25.594059281690154,100.5450704225352,127.09400000000004,151.09,177.65055464788733,0.48989977832589227,0.5265658018057876,0.9257149663009515,0.9439281098048868,0.48336531861543425,0.9811635482398852,0.9266000397114302,0.0,0.6596546953505336
168,1,2480616527,Evening Commute: 6/25/2019,2019-06-25 22:13:32+00:00,5.06,1970,1294,14.07258954,22.816788,,121.4,140.9,156.0,,True,True,238.51706800000002,2,04/20/2020 08:45:09 PM ET,4.514965034965034,1210.3146853146852,13.49508358951049,25.574637804195817,100.69090909090909,127.23069306930697,151.13861386138615,178.0761946013986,1.12071742766867,1.0691434349270548,1.0427938031401596,0.8921646583888918,1.2056699169375227,1.1074371804549308,1.032165083524402,1.3394101807593697,1.1011877107251253
169,1,2481934862,Morning Commute: 6/26/2019,2019-06-26 12:42:06+00:00,2.34,601,601,13.992059699999999,23.040482000000004,,69.9,133.6,148.0,,True,True,25.262468,0,04/20/2020 08:45:09 PM ET,4.49986111111111,1206.0833333333333,13.4985348125,25.557039500000013,100.47708333333333,127.29313725490199,151.1078431372549,177.01498816666668,0.5200160498780828,0.4983071927036551,1.0365613671672707,0.9015317286652076,0.6956810217918681,1.0495459761704877,0.9794329462142348,0.1427137230674183,0.7279737507072781
170,1,2483766417,Evening Commute + Soccer + Debate: 6/26/2019,2019-06-26 21:14:42+00:00,18.10,22589,4515,14.43049994,24.830034,,109.7,141.4,180.0,,True,True,672.244116,11,04/20/2020 08:45:09 PM ET,4.593655172413792,1228.903448275862,13.504962158206895,25.55202566896553,100.54068965517241,127.43009708737867,151.38834951456312,180.430361462069,3.9402173913043494,3.6740071047359293,1.0685331636587119,0.9717442492302114,1.0911005322943532,1.1096279704082952,1.188995061886744,3.725781573304239,2.096250880852854
171,1,2484717933,Morning Commute: 6/27/2019,2019-06-27 13:25:00+00:00,2.29,543,527,15.60936732,28.185444,,79.0,131.2,149.0,,True,True,12.795276,0,04/20/2020 08:45:09 PM ET,4.577876712328766,1224.0958904109589,13.51937589219178,25.57006278082193,100.3931506849315,127.46634615384619,151.3653846153846,179.2821759452055,0.500231907476398,0.4305218276838371,1.1545923010407093,1.102282940859248,0.7869062725995061,1.0292912910647602,0.9843730148646932,0.07136948183800856,0.757446129678395
172,1,2486151929,Evening Commute: 6/27/2019,2019-06-27 21:35:24+00:00,9.68,10531,2430,14.338785399999999,26.84328,,120.9,136.2,173.0,,True,True,472.11287599999997,3,04/20/2020 08:45:09 PM ET,4.612585034013604,1232.299319727891,13.524950106530612,25.578724122448993,100.53265306122448,127.54952380952385,151.57142857142858,181.27422152380956,2.0986062974706887,1.971923510058074,1.0601728869281686,1.04943780117794,1.2025943444103857,1.0678205290942075,1.1413760603204524,2.60441265190037,1.524543010170036
173,1,2487633036,Morning Commute: 6/28/2019,2019-06-28 13:35:28+00:00,2.17,10679,553,14.10614364,27.290668,,48.0,120.6,134.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.596081081081079,1227.7094594594594,13.528877089864865,25.590291310810823,100.1777027027027,127.48396226415099,151.4056603773585,180.04939570270272,0.47214136602863804,0.4504323036196829,1.0426692138823255,1.0664461638414737,0.4791485400942919,0.9460013468212793,0.8850395663281202,0.0,0.6677348125769764
174,1,2488650797,Evening Commute: 6/28/2019,2019-06-28 21:41:48+00:00,4.55,23086,1517,10.80889408,27.514362,,97.4,,,,True,False,145.99738,1,04/20/2020 08:45:09 PM ET,4.595771812080534,1229.6510067114093,13.510622170335571,25.603204536912763,100.15906040268456,127.48396226415099,151.4056603773585,179.82085868456377,0.9900404515384733,1.233683371721119,0.8000293357127856,1.0746452445174148,0.9724532120050658,,,0.8119045869762201,0.9804593670785131
177,1,2493754997,Ping Pong!,2019-06-30 16:58:46+00:00,5.12,15150,1671,11.02364032,22.3694,,73.6,126.4,159.0,,True,True,187.335964,5,04/20/2020 08:45:09 PM ET,4.599266666666664,1232.5933333333332,13.494042291333333,25.581645840000014,99.982,127.47383177570097,151.47663551401868,179.8709593866667,1.1132209482671156,1.3556782718279616,0.8169264688817546,0.8744316194473587,0.7361325038506931,0.9915760610570611,1.049666831194472,1.0415020003161592,0.997391838105322
178,1,2495061726,Morning Commute: 7/1/2019,2019-07-01 13:23:26+00:00,2.19,664,530,14.90025734,25.948504,,65.3,132.8,155.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.583311258278144,1227.9403973509934,13.503354973774835,25.584075364238423,99.75231788079469,127.52314814814818,151.50925925925927,178.6797609801325,0.4778204831811353,0.4316170403248858,1.1034485406729009,1.0142443543717423,0.6546213801070201,1.0413795607188236,1.023039784880523,0.0,0.7182713930321288
179,1,2496337700,Evening Commute: 7/1/2019,2019-07-01 21:48:03+00:00,4.05,1047,996,14.64524618,21.474624,,136.4,136.4,154.0,,True,True,205.708668,0,04/20/2020 08:45:09 PM ET,4.5798026315789455,1226.4144736842106,13.510867415921053,25.557039500000013,99.99342105263156,127.60458715596333,151.5321100917431,178.85758273684215,0.8843175843592436,0.8121234879167448,1.0839604689438522,0.8402625820568923,1.3640897427462335,1.0689270898489454,1.0162862505297574,1.1501255068546048,1.0275115891570343
180,1,2498365393,Morning Commute: 7/2/2019,2019-07-02 13:22:47+00:00,2.09,9646,557,13.477563500000002,22.593094,,47.2,120.5,138.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.563529411764704,1222.0392156862745,13.510649743267974,25.537667307189555,99.6483660130719,127.54000000000003,151.4090909090909,177.68857892810462,0.45797886053106485,0.45579552018484054,0.9975510990295298,0.8846968569302108,0.47366556912542146,0.9448016308609061,0.9114380066046233,0.0,0.6407409429083246
181,1,2499359391,Evening Commute: 7/2/2019,2019-07-02 22:49:11+00:00,7.02,1787,1676,15.08592336,24.158952000000006,,130.8,134.7,168.0,,True,True,355.97114,0,04/20/2020 08:45:09 PM ET,4.5794805194805175,1224.987012987013,13.520878792727274,25.528714610389624,99.85064935064933,127.60450450450455,151.55855855855856,178.84625789610394,1.5329249617151615,1.3681777702387514,1.1157502105643122,0.9463442389758177,1.3099564284320742,1.0556053685020577,1.108482434761933,1.9903751086969466,1.3034520652358816
182,1,2500691366,Morning Commute: 7/3/2019,2019-07-03 13:21:48+00:00,2.26,610,589,13.837710840000002,27.066974,,63.6,129.3,146.0,,True,True,0.0,1,04/20/2020 08:45:09 PM ET,4.564516129032256,1220.883870967742,13.522922870451612,25.53863886451614,99.61677419354838,127.61964285714289,151.50892857142858,177.69241107096778,0.4951236749116609,0.48243736689970773,1.0232781013811902,1.0598440325497283,0.6384466924860434,1.0131669161990846,0.9636395780540986,0.0,0.7094920453101892
183,1,2502349971,Evening Commute: 7/3/2019,2019-07-04 00:56:15+00:00,2.52,1102,863,10.51809188,18.119214000000003,,84.2,128.3,158.0,,True,True,128.93701199999998,0,04/20/2020 08:45:09 PM ET,4.5514102564102545,1218.5897435897436,13.503661133333335,25.49107844871796,99.51794871794871,127.62566371681419,151.56637168141592,177.3798764615385,0.5536745443790319,0.7081956864807996,0.7789066813914963,0.7108060977667771,0.846078532412656,1.0052837044176484,1.0424475973608922,0.7268976310734863,0.7965363094103484
184,1,2506078519,Morning Commute: 7/5/2019,2019-07-05 11:09:46+00:00,5.52,6072,1325,14.998682700000002,23.711564000000003,,87.4,131.0,158.0,,True,True,168.635176,2,04/20/2020 08:45:09 PM ET,4.557579617834392,1219.2675159235669,13.513183563694268,25.479743961783452,99.44076433121019,127.65526315789477,151.62280701754386,177.32417773248412,1.2111691869077905,1.0867180357842496,1.1099296201597386,0.9306044847061451,0.8789152073378512,1.0262013234657483,1.0420595892392248,0.9509993400584518,1.0295745984574
185,1,2507375278,Evening Commute: 7/5/2019,2019-07-05 23:07:20+00:00,6.77,1685,1598,15.24250916,25.277422000000005,,138.6,133.9,178.0,,True,True,357.61156,1,04/20/2020 08:45:09 PM ET,4.57158227848101,1221.6645569620252,13.524128662405062,25.478463443037988,99.6886075949367,127.70956521739133,151.8521739130435,178.46523711392408,1.480887707494013,1.3080513721162763,1.1270603482479256,0.9921093576350297,1.3903293800949794,1.048472757479607,1.1721926358586725,2.0038163498010375,1.3153649885909426
188,1,2517420918,Morning Commute: 7/9/2019,2019-07-09 13:26:29+00:00,2.17,738,594,13.12636392,24.606340000000007,,46.4,120.9,139.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.556477987421381,1217.7169811320755,13.52162699735849,25.47297838993712,99.35345911949685,127.65086206896554,151.74137931034483,177.34281423899375,0.47624503091872816,0.4877980755822061,0.970768083054228,0.9659781287970837,0.46701947180513004,0.9471146378524395,0.9160322690603341,0.0,0.6538694621337686
189,1,2518950614,Evening Commute + a broken derailleur: 7/9/2019,2019-07-09 22:25:01+00:00,3.69,1011,833,15.96727772,23.264176000000006,,185.8,137.8,163.0,,True,True,241.14174,3,04/20/2020 08:45:09 PM ET,4.551062499999998,1215.3125,13.536912314374998,25.459173375000013,99.89374999999998,127.73760683760685,151.83760683760684,177.74155752500002,0.8107996758998589,0.6854204165595269,1.1795361711137162,0.9137836353651837,1.8599762247387854,1.078773928927489,1.073515339150014,1.3566986998304125,1.1198130114481233
191,1,2533985358,Morning Commute: 7/15/2019,2019-07-15 12:55:19+00:00,3.46,815,756,16.47058922,27.738056000000004,,116.1,136.1,161.0,,True,True,83.005252,4,04/20/2020 08:45:09 PM ET,4.544285714285712,1212.4596273291925,13.55513391006211,25.473327925465853,99.9944099378882,127.8084745762712,151.91525423728814,177.15313326708076,0.7613957874882117,0.6235259162115919,1.215081262146272,1.0889058579688007,1.161064904249306,1.064874613762648,1.059801405779315,0.4685508546713598,0.9304000752846882
192,1,2535275830,Evening Commute: 7/15/2019,2019-07-15 21:45:23+00:00,3.63,958,865,15.12618828,28.185444,,158.4,141.4,172.0,,True,True,230.643052,3,04/20/2020 08:45:09 PM ET,4.53864197530864,1210.3148148148148,13.564831776543208,25.49006938271606,100.35493827160492,127.92268907563026,152.08403361344537,177.4833179506173,0.7997987106601749,0.714690086754288,1.115103270661767,1.1057421451787643,1.5783976626172538,1.1053551252069265,1.1309536965410543,1.2995196092974428,1.106195038364709
193,1,2536816783,Morning Commute: 7/16/2019,2019-07-16 13:23:43+00:00,2.14,673,579,13.28294972,27.066974,,56.8,127.2,143.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.523926380368096,1206.441717791411,13.563102438773004,25.49974364417179,100.08773006134967,127.91666666666669,152.00833333333333,176.3944632392638,0.47304041225928967,0.47992372234935166,0.9793444958454248,1.0614606318282112,0.5675021300331612,0.9943973941368077,0.9407378981415493,0.0,0.6870508355742244
195,1,2542630279,Morning Commute: 7/18/2019,2019-07-18 13:19:39+00:00,2.15,590,527,14.683274160000002,25.501116000000003,,58.7,135.6,151.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.509451219512193,1202.2987804878048,13.569932754146341,25.499752012195138,99.83536585365853,127.98016528925622,152.0,175.31888724390245,0.47677641809208327,0.4383269853989056,1.0820447253516032,1.0000534902380311,0.5879679960911257,1.0595391847910314,0.993421052631579,0.0,0.7047662315742949
196,1,2543949722,Evening Commute: 7/18/2019,2019-07-18 21:53:21+00:00,5.69,1412,1353,15.144083800000002,28.185444,,147.3,150.2,171.0,,True,True,357.28347599999995,3,04/20/2020 08:45:09 PM ET,4.516606060606058,1203.2121212121212,13.57947306351515,25.516028933333345,100.1230303030303,128.16229508196724,152.15573770491804,176.42170293333336,1.259795502120123,1.1244900015111066,1.1152188107128098,1.1046171829339562,1.4711899904965406,1.1719515470906505,1.1238485158648925,2.0251673692040657,1.2995348649917682
197,1,2553433822,Morning Commute: 7/22/2019,2019-07-22 12:31:26+00:00,2.21,807,604,13.1420225,23.935257999999997,,50.0,124.0,146.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.502710843373492,1199.6024096385543,13.576837819156626,25.506506216867486,99.82108433734939,128.12845528455287,152.10569105691056,175.35892159036146,0.4908154391598102,0.5035001556740687,0.9679737413860015,0.9383981403212166,0.5008961817227208,0.967778778918514,0.9598588914426213,0.0,0.6661526660781192
198,1,2554814920,Evening Commute: 7/22/2019,2019-07-22 21:59:48+00:00,6.76,1830,1682,14.47971262,23.711564000000003,,129.4,136.5,168.0,,True,True,356.955392,0,04/20/2020 08:45:09 PM ET,4.516227544910178,1202.491017964072,13.58224425508982,25.495758059880256,99.99820359281438,128.1959677419355,152.23387096774192,176.44632560479045,1.4968244918524023,1.3987630467691816,1.0660765885265142,0.9300199642744558,1.2940232459265735,1.0647760799682944,1.103565185145945,2.023025363529071,1.2971342457490547
199,1,2556313355,Morning Commute: 7/23/2019,2019-07-23 13:31:59+00:00,2.19,596,556,14.17548878,24.606340000000007,,48.5,133.2,151.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.502380952380951,1198.642857142857,13.585775472499998,25.490463904761924,99.69166666666668,128.23600000000002,152.224,175.39604985714288,0.48640930724484416,0.46385793456885765,1.0434066725667361,0.9653155035520262,0.4865000417955362,1.0387098786612181,0.9919592179945345,0.0,0.6845198195479691
200,1,2557776178,Evening Commute: 7/23/2019,2019-07-23 22:39:45+00:00,6.76,1830,1636,14.87788794,24.830034,,131.4,136.5,169.0,,True,True,357.28347599999995,0,04/20/2020 08:45:09 PM ET,4.515739644970413,1201.2307692307693,13.593421108402367,25.486556035502975,99.87928994082841,128.30158730158732,152.35714285714286,176.47230681656808,1.4969862152104412,1.361936475409836,1.0944918002138313,0.974240457024149,1.315588047110121,1.0638995422491648,1.1092358180965776,2.0245866473053686,1.3051206253274361
201,1,2558116304,Pick-up!,2019-07-24 00:50:17+00:00,2.88,6603,808,12.8176662,22.816788,,87.5,133.8,190.0,,True,True,89.895016,1,04/20/2020 08:45:09 PM ET,4.506117647058822,1198.9176470588236,13.588857844235294,25.470851517647073,99.80647058823531,128.3448818897638,152.6535433070866,175.96302863529414,0.6391311158686233,0.6739412018683518,0.9432482366748394,0.8957999690034607,0.8766966659004778,1.042503589001092,1.244648475782741,0.5108744529870471,0.8533554633858291
202,1,2559663699,(Late) Morning Commute: 7/24/019,2019-07-24 16:25:17+00:00,2.14,573,528,14.58708574,25.948504,,50.9,127.1,140.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.492280701754384,1194.9941520467837,13.594695434269006,25.47364480701756,99.52046783625732,128.33515625,152.5546875,174.9340050760234,0.4763727251425449,0.4418431664252437,1.0729983478136194,1.018641195501463,0.5114525796215771,0.990375542555199,0.9177036923234496,0.0,0.6786734061728871
203,1,2560491285,Evening Commute: 7/24/2019,2019-07-24 21:43:17+00:00,3.92,1246,987,14.309705180000002,26.172198,,144.8,140.5,165.0,,True,True,204.068248,0,04/20/2020 08:45:09 PM ET,4.488953488372091,1193.7848837209303,13.59885246767442,25.477706162790714,99.78372093023258,128.4294573643411,152.65116279069767,175.10339020930235,0.8732547597461473,0.8267821225241195,1.05227299244663,1.0272588055130163,1.4511385088680167,1.0939857793015197,1.0808957952468008,1.1654157452695562,1.0713755636144757
206,1,2571651272,Night Ride,2019-07-29 01:22:58+00:00,1.42,478,430,11.89380998,20.356154,,121.9,130.1,158.0,,True,True,110.23622399999999,0,04/20/2020 08:45:09 PM ET,4.471213872832368,1189.3699421965318,13.588996730751445,25.44810181502892,99.91156069364165,128.44230769230768,152.69230769230768,174.7284354913295,0.3175871341400353,0.3615359567653734,0.8752529870792232,0.7999085412326604,1.2200790294306523,1.0129061236712082,1.0347607052896726,0.6309003093287023,0.781616348367191
207,1,2572725921,Morning Commute: 7/29/2019,2019-07-29 13:34:30+00:00,2.19,697,579,13.59835826,24.382645999999998,,49.5,131.3,158.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.45810344827586,1185.8620689655172,13.589050532643679,25.441978505747144,99.6218390804598,128.4641221374046,152.73282442748092,173.72424908045977,0.4912402830954869,0.48825239895318406,1.00068494317053,0.9583628094997466,0.4968790022037359,1.0220752519490397,1.0344862055177928,0.0,0.6864976117986895
208,1,2574161228,Evening Commute: 7/29/2019,2019-07-29 22:33:05+00:00,7.31,3120,1846,14.24707086,29.527608,,114.0,136.0,169.0,,True,True,314.96064,0,04/20/2020 08:45:09 PM ET,4.474399999999998,1189.6342857142856,13.5928106488,25.465324960000018,99.70400000000002,128.5212121212121,152.8560606060606,174.5313141714286,1.6337386018237088,1.5517373886812755,1.048132812859992,1.1595221363316928,1.1433844178769155,1.0581910779967936,1.105615304554691,1.8046081959288898,1.3131162420067448
209,1,2575779827,Morning Ride,2019-07-30 13:22:24+00:00,1.49,6191,470,11.406157060000002,17.224438000000006,,49.5,110.0,136.0,,True,True,11.811024,0,04/20/2020 08:45:09 PM ET,4.45744318181818,1185.5454545454545,13.580386480681819,25.418501738636383,99.41875000000003,128.38195488721803,152.72932330827066,173.60676706818182,0.3342723483448269,0.3964419906448892,0.8398992971389532,0.6776338816940845,0.4978940089268874,0.8568182350598544,0.8904642347265299,0.06803320054546821,0.5701821496351867
210,1,2576970970,Evening Commute: 7/30/2019,2019-07-30 21:55:11+00:00,7.06,2362,1601,15.87332624,26.172198,,142.5,144.6,179.0,,True,True,356.955392,1,04/20/2020 08:45:09 PM ET,4.472146892655365,1187.8926553672316,13.593340942598871,25.42275990960454,99.66214689265539,128.50298507462685,152.92537313432837,174.64263500564974,1.578660131131802,1.3477648782204636,1.1677281035640106,1.0294790216742884,1.4298307275427713,1.1252656886999548,1.1705055631465937,2.043918954775576,1.3616441335944327
211,1,2578490126,Morning Commute: 7/31/2019,2019-07-31 13:29:37+00:00,2.20,749,621,12.74161024,23.040482000000004,,44.9,125.5,141.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.4593820224719085,1184.7078651685392,13.588555938651686,25.409376325842718,99.35449438202251,128.4807407407407,152.83703703703705,173.6614966067416,0.4933419000466132,0.5241798575479661,0.9376721336339641,0.9067708590929318,0.45191715059569904,0.9768000968584427,0.9225512528473804,0.0,0.6516541563278746
212,1,2579943322,Evening Commute: 7/31/2019,2019-07-31 23:12:13+00:00,3.51,898,838,15.06131702,26.395892000000003,,165.8,136.4,172.0,,True,True,230.97113600000003,1,04/20/2020 08:45:09 PM ET,4.454078212290501,1182.7709497206704,13.596783654189943,25.414887586592197,99.72569832402237,128.5389705882353,152.97794117647058,173.98166218994416,0.7880418422636969,0.70850573409662,1.1077117502975604,1.03859959679402,1.6625604311267215,1.0611567789580867,1.1243451093487142,1.327560233030983,1.1023101844895502
214,1,2601398659,Morning Commute: 8/8/2019,2019-08-08 12:45:32+00:00,2.18,542,542,14.46852792,29.08022,,68.8,132.3,149.0,,True,True,0.0,1,04/20/2020 08:45:09 PM ET,4.441444444444442,1179.2111111111112,13.601626677888888,25.435250544444465,99.5538888888889,128.56642335766423,152.94890510948906,173.0150974,0.49083131113501643,0.45962931903626714,1.0637351151182797,1.1433038549860743,0.6910829980412617,1.0290400599536722,0.9741815405173236,0.0,0.7314755248484869
215,1,2602903009,Evening Commute: 8/8/2019,2019-08-08 22:12:30+00:00,6.75,1804,1631,14.88907264,24.830034,,132.8,147.2,175.0,,True,True,356.627308,0,04/20/2020 08:45:09 PM ET,4.454198895027622,1181.707182320442,13.608739639005524,25.43190680662985,99.7375690607735,128.7014492753623,153.1086956521739,174.02952950276244,1.5154240210367036,1.3802065557368544,1.094081673612505,0.9763339488774414,1.3314942528735632,1.1437322643124184,1.1429788442425104,2.0492344547442976,1.3291857519295367
216,1,2604281959,Morning Commute: 8/9/2019,2019-08-09 13:04:51+00:00,2.25,1512,633,12.8064815,25.948504,,48.8,118.0,145.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.44208791208791,1178.6923076923076,13.604331627252744,25.43474525274727,99.45769230769233,128.62446043165468,153.0503597122302,173.0733232967033,0.5065185661628283,0.5370358284931149,0.941353228580928,1.0201990915241126,0.4906608917591553,0.9173993780343199,0.9474005828711104,0.0,0.6700709459281962
217,1,2605304990,Evening Commute: Keeping up with the Wu,2019-08-09 21:11:26+00:00,15.89,4357,4070,14.052457080000002,24.158952000000006,,107.3,148.0,187.0,,True,True,391.40421200000003,11,04/20/2020 08:45:09 PM ET,4.504644808743167,1194.4918032786886,13.606780400218575,25.42777370491805,99.50054644808745,128.76285714285714,153.29285714285714,174.2663882622951,3.527470127979622,3.407306763285024,1.0327540142982148,0.9501009518315543,1.0783860373669583,1.1493997825459872,1.2198872373141978,2.2460109255887164,1.8264144800262843
218,1,2607845491,Soccer + Errands,2019-08-10 17:04:46+00:00,7.20,8470,2061,12.573839740000002,22.593094,,91.5,138.9,195.0,,True,True,276.902896,0,04/20/2020 08:45:09 PM ET,4.519293478260868,1199.2010869565217,13.601166592282606,25.412367836956538,99.45706521739132,128.83475177304965,153.5886524822695,174.82419536956522,1.5931693824785047,1.7186442060611005,0.92446773993155,0.8890589867483131,0.919994972705067,1.0781252580412537,1.2696250461765792,1.5838934388609545,1.2471223788754153
220,1,2608474177,Evening Ride,2019-08-10 23:14:29+00:00,2.45,15877,853,10.34361056,20.803542000000004,,54.7,116.8,136.0,,True,True,82.021,0,04/20/2020 08:45:09 PM ET,4.5081081081081065,1197.3297297297297,13.583558181297294,25.387455264864876,99.21513513513516,128.75,153.46478873239437,174.3225564756757,0.5434652278177461,0.7124186252291135,0.7614801970106582,0.8194417984377975,0.551327173273476,0.9071844660194175,0.8861967694566814,0.47051283355544926,0.7065033863500425
222,1,2613295032,Morning Commute: 8/12/2019,2019-08-12 13:26:00+00:00,2.32,18702,860,9.69489796,28.409138000000002,,44.6,122.2,151.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.496344086021503,1195.516129032258,13.562651405913975,25.403700870967754,98.9215053763441,128.70419580419582,153.44755244755245,173.38533843010754,0.5159747465085137,0.7193545775883003,0.7148232060121043,1.1183070586564403,0.4508625281259171,0.949463995609817,0.9840495830105273,0.0,0.6816044619389525
223,1,2613779020,Evening Commute: 8/12/2019,2019-08-12 22:04:04+00:00,4.02,1053,947,15.29172184,23.040482000000004,,154.6,143.6,190.0,,True,True,213.582684,3,04/20/2020 08:45:09 PM ET,4.493796791443849,1194.1871657754011,13.571897771871654,25.39106333689841,99.2192513368984,128.80763888888887,153.70138888888889,173.60029749732624,0.8945664849941692,0.7930080201331763,1.1267194976735497,0.9074248563083008,1.558165355179476,1.114840713165088,1.2361631952288439,1.2303128916198405,1.1076501267878054
224,1,2618246988,Morning Commute: 8/14/2019,2019-08-14 12:53:53+00:00,2.20,647,564,14.04127238,25.948504,,62.5,131.4,150.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.48159574468085,1190.8351063829787,13.574394445319145,25.394028446808523,99.02393617021276,128.82551724137932,153.67586206896553,172.6768916595745,0.4908965746433405,0.4736172094498319,1.0343940156271096,1.02183487958017,0.631160529637687,1.0199842609892023,0.97608042005116,0.0,0.7059959862473126
225,1,2619709760,Evening Commute: 8/14/2019,2019-08-14 23:18:03+00:00,4.04,987,987,14.72577602,27.066974,,140.6,143.0,171.0,,True,True,215.551188,1,04/20/2020 08:45:09 PM ET,4.4792592592592575,1189.7566137566137,13.580486411322747,25.402880010582024,99.24391534391533,128.92260273972605,153.7945205479452,172.90373978835981,0.9019348437241611,0.8295814358901381,1.0843334748100308,1.0655080836788886,1.4167115385640638,1.109192623799986,1.1118731629108398,1.2466542844234725,1.0957236809751976
226,1,2621175632,Morning Commute: 8/15/2019,2019-08-15 13:15:25+00:00,2.18,645,555,14.12180222,23.935257999999997,,42.8,126.5,145.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.46715789473684,1186.4157894736843,13.583335441894734,25.395155684210543,98.94684210526314,128.9061224489796,153.73469387755102,171.99372010526318,0.4880060323295162,0.4677955274400117,1.0396417198418355,0.9425127491886872,0.4325554923164485,0.9813343043505793,0.9431833266958715,0.0,0.6618786440203688
227,1,2622531173,Evening Commute: 8/15/2019,2019-08-15 21:59:29+00:00,7.05,1970,1769,14.35444398,24.830034,,126.8,130.6,159.0,,True,True,368.110248,1,04/20/2020 08:45:09 PM ET,4.480680628272249,1189.4659685863874,13.587372659371724,25.39219693193719,99.09267015706804,128.91756756756757,153.77027027027026,173.0205082094241,1.573421670697936,1.4872220363751607,1.0564547201183296,0.9778607997786074,1.2796102859980876,1.0130504512625917,1.034010018455049,2.1275526919296714,1.3186478343269292
228,1,2623974805,Morning Commute: 8/16/2019,2019-08-16 13:31:34+00:00,2.13,749,489,15.7033188,28.632832000000004,,65.2,127.6,145.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.468437499999998,1185.8177083333333,13.598393212187496,25.40907523958335,98.91614583333332,128.90872483221474,153.71140939597316,172.1193597291667,0.47667669067767,0.4123736697163087,1.1547922283881287,1.1268742262368743,0.659144161458306,0.9898476628799318,0.9433262018076234,0.0,0.7203793551456054
229,1,2625085832,Evening Commute: 8/16/2019,2019-08-16 22:14:46+00:00,6.80,1743,1564,15.642921420000002,25.277422000000005,,142.5,136.9,161.0,,True,True,367.45408,0,04/20/2020 08:45:09 PM ET,4.480518134715024,1187.7772020725388,13.60898662259067,25.40839309844561,99.14196891191709,128.962,153.76,173.13145672538863,1.517681615283207,1.3167452593558744,1.149455272006296,0.9948453608247418,1.437332761936617,1.0615530156170037,1.0470863683662852,2.1223992852023126,1.3308873673240422
230,1,2627622565,Soccer,2019-08-17 14:45:35+00:00,3.25,13514,968,12.095134580000002,19.908766000000004,,99.2,133.9,157.0,,True,True,204.068248,1,04/20/2020 08:45:09 PM ET,4.4741752577319565,1186.6443298969073,13.601183261546389,25.380044505154654,99.1422680412371,128.99470198675496,153.7814569536424,173.29092472164953,0.7263908570375238,0.8157456919581771,0.8892707603018388,0.7844259688337646,1.0005823142833377,1.0380271277633457,1.0209293312088195,1.1776049341752137,0.9316221231952526
232,1,2635298893,Morning Commute: 8/20/2019,2019-08-20 13:33:58+00:00,2.18,619,587,13.35005792,24.158952000000006,,43.1,124.8,139.0,,True,True,0.0,0,04/20/2020 08:45:09 PM ET,4.462410256410254,1183.5692307692307,13.599895439282047,25.373782492307704,98.85487179487178,128.9671052631579,153.68421052631578,172.40225331282056,0.488525230702047,0.49595746893360376,0.9816294529323796,0.9521226095212258,0.43599267509480366,0.967688619088915,0.9044520547945206,0.0,0.6532960138834369
